lon,lat,s
34.793298,32.0045899,56.00
35.14816335,32.80603677,42.00
35.14627317,32.80654987,7.00
34.81825703,31.892375,5.00
34.72968588,31.88890963,74.00
34.79766092,32.08535971,25.00
34.8431363,31.27066797,45.00
34.82175674,31.22665608,81.00
34.77069282,32.01801454,1.00
34.79501876,32.01031288,15.00
34.79346619,32.01195815,84.00
34.79787901,32.00731908,76.00
34.7916778,32.00481009,59.00
34.78864995,32.05424572,15.00
35.17857293,31.87141454,57.00
34.73872893,31.88564245,72.00
34.75875276,32.01377076,6.00
35.1732919,31.8626656,93.00
35.20390474,31.80652119,39.00
35.20408426,31.80717051,30.00
35.20556269,31.80159714,67.00
35.17394861,31.85796722,93.00
35.17335732,31.85667746,99.00
34.66376107,31.65319755,80.00
34.78671433,31.60825095,84.00
34.73626631,31.71391663,64.00
34.70235779,31.81773242,63.00
34.70577518,31.8225165,38.00
34.79391806,31.97705988,12.00
34.77443038,32.02455628,45.00
34.84022454,32.08450629,56.00
35.08145057,32.83079456,80.00
35.09472026,32.98262287,31.00
35.09332584,32.95990854,99.00
34.82534064,31.94354724,89.00
35.14284892,32.70910123,31.00
34.8057415,31.94882592,29.00
34.81718784,31.94574109,83.00
35.0052355,31.90183291,66.00
34.7727302,31.94914182,74.00
35.24033938,31.80840099,26.00
35.09903431,31.5395999,69.00
34.77775653,31.96692439,67.00
34.77595021,31.96407762,5.00
34.84257852,32.07581074,90.00
34.83357792,32.1355913,78.00
34.77813594,32.00840857,17.00
34.97401281,32.82106687,92.00
34.80411104,32.01985589,94.00
35.229628,31.83722626,41.00
35.20388375,31.78685205,76.00
35.20300738,31.78861063,96.00
35.20161365,31.78894429,13.00
34.81495023,32.06478106,57.00
35.06642534,32.83663086,8.00
34.79207227,32.060849,72.00
34.79203707,32.05925272,100.00
35.16094621,32.93235014,16.00
35.15990164,32.92582162,42.00
35.24191232,32.91682523,88.00
35.26567809,32.91825855,74.00
35.19224216,32.70194719,2.00
34.85563485,32.12391277,22.00
35.25848294,32.59914933,81.00
35.29089724,32.60886985,82.00
35.30013034,32.61548181,80.00
35.29561048,32.61314069,81.00
35.21071495,31.78629276,35.00
34.80057942,32.08649629,70.00
34.78607405,32.07347246,31.00
34.9280976,32.18319468,81.00
34.89890753,32.18892597,58.00
35.3004805,32.9224926,34.00
35.06185853,32.82709486,40.00
35.05308856,32.81567815,78.00
35.15699447,32.5420995,90.00
35.14871678,32.53445841,45.00
35.20051577,31.7840653,94.00
35.14626029,31.76385976,11.00
35.09480141,31.54833551,23.00
34.79814502,31.92053007,15.00
34.77758959,32.03721915,99.00
34.96163447,32.10829796,66.00
34.96186323,32.10592668,10.00
35.0085268,32.80657234,59.00
35.00566733,32.81046315,13.00
35.0052091,32.81005666,96.00
35.24703359,31.82857303,52.00
35.23973344,31.8257435,45.00
35.02772755,32.78877441,81.00
34.9837706,32.82648559,61.00
34.98324083,32.82047939,6.00
34.88536605,32.07010916,67.00
34.75726146,32.01573143,75.00
34.99731997,32.81856485,27.00
35.00011813,32.81840714,24.00
34.99292632,32.82056827,37.00
34.78719541,32.06909345,22.00
34.90303204,32.40081433,12.00
34.99218965,32.78007194,21.00
34.97957745,32.81646034,27.00
34.98714032,32.8066182,16.00
34.96074428,32.2079255,60.00
34.77399069,32.03029923,62.00
35.22840869,31.81995633,98.00
34.65168432,31.68253677,99.00
35.21178816,31.73857607,74.00
35.22468742,31.7556196,70.00
34.79640118,32.01122815,46.00
34.80196444,32.01452848,90.00
34.88538213,32.07157912,90.00
34.85388349,32.29054685,9.00
34.85171888,31.95977468,66.00
34.84865708,31.96375214,92.00
34.77579013,32.04851256,72.00
34.80066028,32.0729246,75.00
34.81854902,32.07529795,19.00
35.32611084,31.80604827,72.00
35.32669126,31.80574109,65.00
34.77714465,32.05778756,16.00
34.77664911,32.05732598,56.00
34.77340195,32.05879392,99.00
34.77801233,32.06248882,82.00
34.77591384,32.06058798,39.00
34.77507931,32.06241579,91.00
34.77537245,32.05860221,35.00
34.77355795,32.05939865,37.00
34.77322544,32.05804483,52.00
34.76975063,32.04045701,53.00
35.0028091,32.27086233,88.00
35.03323795,32.76540102,26.00
35.01148425,32.76709165,79.00
34.85537695,32.09422517,5.00
34.86106756,32.0965403,28.00
34.87870073,32.09804778,74.00
34.87605048,32.09854594,90.00
35.00905568,31.89998109,89.00
35.11018396,32.81694246,21.00
35.11348397,32.8165752,96.00
35.112788,32.81840513,76.00
34.87618846,32.06291644,1.00
35.26904365,32.85655463,16.00
35.00654741,31.90133896,78.00
35.33346197,32.70771557,1.00
34.87434984,32.32029702,52.00
34.87464839,32.32289487,1.00
34.88599907,32.09829179,61.00
34.87811114,31.92680285,94.00
34.85497082,31.93064614,24.00
35.03408597,32.79082106,50.00
34.76816236,32.07618956,60.00
34.77779494,32.07737665,41.00
34.77891776,32.07049075,44.00
34.7811764,32.06987608,32.00
34.85414182,32.30066533,16.00
34.81662828,32.05861794,57.00
34.82294428,32.06256893,35.00
34.82478649,32.07035694,50.00
34.8250446,32.07453301,24.00
34.82531519,32.07825822,38.00
34.82542782,32.07919642,9.00
34.81491027,32.07920059,30.00
34.81857814,32.08097031,37.00
34.80474043,32.08205464,63.00
34.76164923,32.03651519,87.00
34.76491075,32.01861687,24.00
34.84891794,32.32244625,9.00
34.84986534,32.27825361,76.00
34.84818582,32.31956758,62.00
34.8580347,32.31837763,3.00
34.86904026,32.18169015,96.00
34.83985194,32.14893789,69.00
34.84199303,32.15163135,22.00
34.77136197,32.06698424,51.00
34.77993669,32.06771666,79.00
34.77596505,32.09728195,60.00
34.85514794,32.31792781,11.00
34.85580441,32.32120301,8.00
34.76817221,32.07411548,75.00
35.20556209,31.74877617,78.00
35.19141486,31.78342438,94.00
35.18266475,31.77315119,52.00
35.20896148,31.76966285,42.00
34.76129978,32.00135291,53.00
34.79941831,32.05915027,88.00
34.79463171,32.05919801,93.00
34.80389716,32.05925469,82.00
34.83793772,32.07891761,54.00
34.8300274,32.0863072,47.00
34.81062372,32.05871665,77.00
34.81387772,32.08788165,52.00
34.81930391,32.08975596,82.00
34.82504926,32.09135143,40.00
34.83779029,32.11052491,99.00
34.83311108,32.1069402,53.00
34.81583497,32.06592004,50.00
34.81625609,32.06650749,44.00
34.81660222,32.06730213,78.00
34.81784738,32.07088605,3.00
34.81814206,32.07132883,84.00
34.82312733,32.0745994,16.00
34.81859347,32.0748021,57.00
34.81974996,32.07936869,56.00
34.8200109,32.0802893,72.00
34.82154288,32.0837478,31.00
34.82241676,32.09265111,75.00
34.82179187,32.09516522,34.00
34.82145716,32.09667921,48.00
35.17233348,31.76214649,94.00
34.79248755,32.06506172,52.00
34.79906489,32.07445255,81.00
34.79572485,32.07531656,61.00
34.81290053,32.09098981,70.00
34.80987608,32.08979006,87.00
34.81573324,32.09245943,74.00
34.81013829,32.06326018,80.00
34.80603396,32.08175211,22.00
34.80860694,32.07458192,42.00
34.80856053,32.07060487,60.00
34.80645451,32.0751433,72.00
34.80866738,32.07530354,35.00
34.82748934,32.0878778,30.00
34.81942326,32.08402995,40.00
34.81544173,32.08375627,46.00
34.82831803,32.06141266,40.00
34.82358435,32.06399569,17.00
34.82840485,32.06348705,70.00
34.82866352,32.07015207,46.00
35.22276022,31.77765195,61.00
34.76730654,31.98216538,59.00
34.835087,32.09247226,46.00
35.22102764,31.77096953,4.00
35.22290683,31.77162762,59.00
34.78997413,32.07289911,62.00
35.21035522,31.77438845,41.00
35.20420054,31.77492969,27.00
35.2146313,31.77927617,4.00
35.21597193,31.77793231,82.00
35.20708291,31.78645522,92.00
35.2119921,31.78138667,36.00
35.21141144,31.78161216,82.00
34.78663563,32.06643132,11.00
35.20008395,31.76178072,94.00
34.81700764,32.08918984,26.00
34.76928201,32.00970414,82.00
34.80513502,31.9618822,26.00
34.81703174,31.96529182,30.00
34.79148625,32.13227768,46.00
35.06978593,32.8108912,79.00
35.19865932,31.75600885,45.00
35.20445392,31.75565727,34.00
34.77210152,31.96819484,71.00
34.77862635,31.96870387,70.00
35.09497716,32.88708145,4.00
34.96229618,32.79026998,96.00
34.95769864,32.79287592,19.00
34.88427041,32.07452519,51.00
34.85229693,32.17902047,49.00
35.19839351,31.78550816,17.00
34.77007849,32.03380289,43.00
34.86037303,32.08399449,97.00
34.76028108,31.97777626,91.00
34.88140262,32.09791943,21.00
35.09490863,33.01198133,9.00
34.87827214,32.09344754,82.00
34.88807254,32.09914467,79.00
34.64041319,31.79177108,33.00
34.818661,31.24979885,25.00
34.78441948,32.06009342,78.00
34.78523133,32.06318925,50.00
35.2574626,31.79726633,22.00
35.22834769,31.82920017,28.00
35.23262541,31.82806298,23.00
34.96970545,32.83061678,100.00
34.81253285,31.89122118,67.00
34.90375725,32.40969828,100.00
34.87902418,32.09944639,54.00
34.93653734,32.56874853,66.00
34.938989,32.57515599,45.00
34.80940251,31.89407025,40.00
34.8048801,31.90100912,15.00
34.75732021,32.03631963,23.00
34.96487224,32.78504511,68.00
34.95585867,32.03448364,53.00
35.28357701,33.00557554,23.00
35.18883331,31.75288763,23.00
35.30619425,32.71097778,45.00
35.21289633,31.74001896,17.00
35.22499484,31.76164388,1.00
35.23648639,32.66165515,32.00
35.04970198,32.80426758,80.00
35.57480448,33.22214917,41.00
35.04432903,32.79968923,79.00
35.0914036,32.81458249,80.00
35.01848577,32.79767879,28.00
35.02121746,32.79835909,76.00
35.0232949,32.8005352,7.00
35.01663547,32.79926301,94.00
35.0185589,32.79844534,84.00
35.11806515,32.83847154,67.00
35.09189346,32.85793623,84.00
35.08695432,32.86054658,15.00
35.09019396,32.85860194,76.00
35.2776248,32.91173299,95.00
34.66288043,31.82823906,20.00
34.65878142,31.8283478,72.00
34.76165676,32.05474045,2.00
34.79207607,32.06000133,14.00
34.77342992,32.0618601,63.00
34.77296751,32.06336452,32.00
34.77216395,32.06534572,71.00
35.00406815,32.79033478,42.00
35.00958978,32.78917129,82.00
35.18436374,31.77610951,80.00
35.18419471,31.77666863,40.00
35.17826384,31.76868623,4.00
34.91690817,32.01833116,74.00
35.19484621,31.78316315,39.00
35.19843601,31.78139576,69.00
35.22501976,31.77892321,62.00
34.89071793,32.09385773,54.00
35.22805039,31.78150195,45.00
35.22714282,31.78313445,21.00
35.22609675,31.77950923,57.00
35.22675471,31.79371312,21.00
35.23162395,31.79882561,92.00
35.2343611,31.80565193,40.00
35.23423418,31.80503871,11.00
35.23070943,31.81361596,32.00
35.22916775,31.81464437,66.00
35.23346466,31.80950298,8.00
35.22814403,31.81758455,27.00
35.04643706,32.80301916,39.00
35.22965498,31.81982082,28.00
35.23084837,31.81940573,87.00
35.23276011,31.81945041,34.00
35.23356281,31.81941416,20.00
35.23174613,31.81936045,100.00
35.24018536,31.81982732,22.00
35.06736597,32.83616301,63.00
35.06833146,32.84039299,45.00
34.76534095,31.97944417,21.00
34.78985599,32.01925097,29.00
34.90461431,32.43981862,39.00
34.99703033,32.80994419,44.00
35.05404621,32.80502128,11.00
35.05572116,32.80582579,3.00
35.23247664,32.75905878,2.00
35.23123956,32.76179121,83.00
35.23240173,32.75839154,21.00
35.54362598,32.92495479,55.00
35.56979088,33.16953573,37.00
35.00276561,32.81403823,60.00
35.40725301,32.77245946,37.00
34.6375024,31.79640253,83.00
34.63988413,31.79543013,95.00
35.00005689,32.81717172,24.00
34.86663645,31.91858436,60.00
34.86778712,31.91908341,13.00
34.86772082,31.91986782,4.00
34.87654806,31.92030575,32.00
34.84626057,31.22189241,75.00
34.81515503,31.9387278,59.00
34.68381299,31.83252891,70.00
35.04287954,32.77470134,7.00
35.03856495,32.79332477,48.00
35.01697128,32.78678405,95.00
35.07078027,32.7529311,50.00
34.90676278,32.18647383,50.00
34.80201594,31.89600402,25.00
34.80328087,31.89438475,91.00
35.01401785,32.76510277,73.00
35.15213516,32.82438797,53.00
35.15149524,32.82296303,67.00
34.85163711,32.05571726,66.00
34.84199927,31.94860995,13.00
34.87886159,31.92389191,18.00
34.74337547,31.86310496,12.00
34.75019392,31.86899132,89.00
34.74847322,31.86862443,54.00
34.82876347,31.94448627,80.00
34.89751041,31.99171851,44.00
34.90667236,32.01190472,27.00
34.99546444,32.81291717,3.00
34.99214727,32.81586914,26.00
34.99600775,32.81345909,57.00
34.996402,32.81382042,81.00
34.98472831,32.81487349,17.00
34.98833164,32.81289604,27.00
34.96617079,32.82245883,51.00
35.00103076,32.80217816,15.00
34.9376506,32.17626246,86.00
35.04508274,32.77218842,90.00
34.79093818,31.89357864,56.00
34.78333275,31.89010873,8.00
34.89167335,31.90938681,97.00
34.89173059,31.91121764,37.00
34.98761337,32.82285849,6.00
35.00186573,32.8153262,23.00
35.00866232,32.80320022,64.00
35.01599455,32.79942436,46.00
35.21402365,31.82508065,31.00
35.22311901,31.82957981,71.00
34.98507447,32.83043728,100.00
35.21170448,31.74824388,6.00
35.08393238,32.83571119,79.00
35.08428375,32.83652305,53.00
35.08407194,32.83518834,16.00
34.89504017,32.17856414,10.00
34.8716752,32.02250408,100.00
34.65341702,31.78005924,10.00
35.19362337,31.76715533,2.00
34.77371407,32.09385655,85.00
34.77847506,32.0723199,48.00
34.77911249,32.07417973,55.00
34.77593231,32.07479125,85.00
34.7745032,32.07690561,11.00
35.23417148,31.80709491,93.00
35.02055383,32.79918768,19.00
34.7741255,32.0784013,100.00
35.20312385,31.76704757,30.00
34.80328013,32.10354867,10.00
35.18127569,31.75540263,73.00
35.10847615,32.66706884,5.00
34.60900627,31.68046887,67.00
35.04545148,32.48575755,74.00
34.74582063,31.72327637,33.00
34.75361538,31.73031145,22.00
34.75485663,31.73110946,88.00
34.83240767,31.79572352,61.00
34.88755565,32.08622971,79.00
34.88573397,32.09531521,10.00
34.77142088,31.98247709,70.00
34.69185913,31.8311818,37.00
34.75896412,32.05100661,27.00
35.09674581,32.87385527,67.00
35.07160042,32.75394188,9.00
35.07214443,32.75407771,25.00
35.03502422,32.7914445,33.00
34.8691187,32.17475568,70.00
35.05473055,32.80441797,65.00
35.17443432,31.76127222,6.00
35.18093719,31.75834259,29.00
35.17561648,31.76140777,46.00
35.20107509,31.79072992,31.00
35.07191316,32.84522989,55.00
35.2371731,31.78390786,10.00
35.23847046,31.78042641,12.00
35.2375371,31.79805765,53.00
35.23139115,31.79714824,68.00
35.2306317,31.80009741,43.00
34.80445012,31.90998984,63.00
34.79441893,31.97148834,23.00
34.92412575,32.17132752,8.00
34.84070479,32.08359686,61.00
34.63687388,31.72640906,24.00
34.76452902,31.80326276,91.00
35.00832183,32.80752782,100.00
34.9917373,32.82210815,49.00
35.0034169,32.80458953,29.00
35.00417397,32.80503258,64.00
35.00301026,32.80499464,41.00
34.89406262,32.08842817,15.00
34.89728802,32.08371063,40.00
34.88209179,32.08569289,62.00
34.90078865,32.08214093,7.00
34.80558449,31.97046881,47.00
34.82325671,32.16580638,85.00
34.81276713,31.93322843,90.00
34.64949931,31.82084962,93.00
34.65773023,31.82569194,43.00
35.00436153,32.81185869,21.00
35.00440578,32.81117348,93.00
35.29230845,32.65757079,99.00
34.83313843,32.13420127,13.00
34.80135822,32.08764404,59.00
35.18979383,31.75249094,100.00
34.64812547,31.79631413,45.00
34.83341384,31.85041331,58.00
35.21457291,31.82510767,82.00
34.76263222,32.05447332,67.00
35.17442215,31.7662504,36.00
35.1695264,31.76033304,61.00
35.19087578,31.787672,42.00
34.88363697,32.09819565,18.00
35.16668718,31.75995346,36.00
35.21774838,31.79776364,14.00
35.21107487,31.79963097,93.00
35.20897349,31.79988357,43.00
35.21357757,31.80000959,55.00
35.22353941,31.76763235,7.00
35.19105995,31.755386,92.00
35.19282244,31.75659465,50.00
35.1887351,31.77187146,9.00
35.18729917,31.7731068,1.00
35.18568368,31.77462167,31.00
35.18208449,31.77163599,58.00
35.18119812,31.77011171,27.00
35.07092144,32.84410173,42.00
35.06832771,32.83584847,45.00
35.57226212,33.21958707,45.00
35.00026946,32.80827237,85.00
34.99125806,32.8215573,55.00
35.40708774,32.7748853,50.00
34.87555316,32.02440798,11.00
35.22310874,31.77828319,57.00
35.21508593,31.78514713,9.00
34.75554514,31.98784174,52.00
34.85118003,32.09747802,28.00
34.77648506,32.09481282,69.00
34.7679965,32.07543148,69.00
34.77023843,32.08063349,7.00
34.76616313,32.07344122,72.00
34.7738595,32.06058102,11.00
34.90359883,32.06820588,29.00
34.90280391,32.06517395,97.00
34.90282677,32.06465998,40.00
34.7797698,32.07403765,69.00
34.63491515,31.67918031,78.00
34.88799684,32.08422884,93.00
34.77264575,32.06422914,24.00
34.88771759,32.08534636,6.00
35.18344556,31.77488286,22.00
34.8003176,32.07859577,1.00
34.83901069,31.8457761,34.00
34.77426703,32.07758115,21.00
35.1864439,31.77403558,80.00
35.18577808,31.77767894,69.00
35.18660138,31.77855384,95.00
34.81187486,32.07569227,98.00
35.18802634,31.78013226,74.00
35.0474275,32.80443607,52.00
35.19212232,31.78279316,95.00
35.18376164,31.77769666,43.00
35.18362415,31.77876983,4.00
35.26041195,32.60060928,82.00
35.19835124,31.78607632,1.00
35.1978867,31.78576065,88.00
35.19630311,31.78418233,96.00
35.19921708,31.78497611,50.00
35.19964998,31.78456128,7.00
35.19517305,31.78765435,51.00
35.19261805,31.78663505,88.00
35.19291357,31.78756398,93.00
34.79098296,31.89301966,53.00
35.20047327,31.79003549,32.00
35.19975531,31.78945828,5.00
35.18814017,31.79320898,26.00
35.18721059,31.79528309,46.00
35.18916399,31.79571622,53.00
35.18947153,31.78756362,31.00
35.1878244,31.7876536,58.00
35.18186952,31.78737311,39.00
35.21785351,31.7945621,53.00
35.21011349,31.79229905,84.00
35.22238391,31.7971408,93.00
34.91684189,31.81537681,39.00
35.20841344,31.7910185,47.00
35.20395766,31.78564358,47.00
35.20638605,31.78598627,65.00
35.20377819,31.78386695,33.00
35.22632146,31.79228829,88.00
34.85895418,31.80974968,29.00
35.22720417,31.77491865,27.00
34.80709837,31.7732365,31.00
34.81924243,31.78757689,63.00
34.80604547,31.77259291,21.00
34.77319349,32.06259877,64.00
34.77399718,32.00853888,36.00
35.04557656,32.47512618,68.00
35.21381882,31.78376741,86.00
35.21524528,31.79357934,4.00
35.21784132,31.78318988,11.00
35.2065327,31.73189356,38.00
34.83280406,32.08595466,93.00
34.79497331,31.92045676,54.00
35.20704077,31.78998142,62.00
35.03010218,32.79179842,40.00
34.84855706,31.95128884,99.00
35.56850508,33.1930451,5.00
34.76904748,31.79452155,86.00
34.80116971,32.08956425,28.00
34.86819442,32.08571087,11.00
34.90611388,32.01767496,80.00
34.7322122,31.88888297,32.00
34.85964416,32.0693564,67.00
34.84997329,32.06704818,63.00
34.87966818,32.25538381,87.00
35.22491868,31.799386,33.00
35.2324056,31.79959201,35.00
35.19478816,31.73253352,43.00
35.19510411,31.73858495,93.00
35.19660309,31.73297555,49.00
35.19971602,31.7325338,78.00
35.21976466,31.72977332,75.00
34.91251155,32.16944357,90.00
34.91219761,32.1681533,65.00
35.20091587,31.81249131,88.00
35.19402922,31.81888496,70.00
35.18941319,31.82162608,2.00
35.18874706,31.82582856,64.00
35.23964663,31.81966514,11.00
35.23875924,31.81916035,83.00
35.23955227,31.8214959,92.00
35.23724878,31.81889922,90.00
35.23828503,31.82213654,47.00
35.23824371,31.82469777,42.00
35.23737706,31.823228,43.00
35.23957614,31.82876469,87.00
35.23779106,31.82899063,22.00
35.24049423,31.8264377,40.00
35.24039956,31.82748385,40.00
35.23892126,31.82884603,47.00
35.23464454,31.83295949,92.00
35.24848082,31.82877094,80.00
35.24258545,31.825905,91.00
35.23482393,31.83238227,32.00
35.23575548,31.83819888,67.00
35.23400095,31.8354487,5.00
35.24040353,31.81043011,83.00
35.21369377,31.90710216,27.00
35.23442113,31.79530781,25.00
34.80395529,31.20951965,10.00
34.80458467,31.20957573,28.00
34.97751216,31.83495201,53.00
35.00599977,32.41384146,84.00
34.82776943,32.10480522,69.00
34.8261326,32.09837059,74.00
35.53952652,32.79011929,27.00
35.11719414,33.00770698,34.00
35.30990562,32.6198744,18.00
35.31326343,32.62110689,77.00
34.8972488,32.18077888,61.00
34.8986442,32.18205377,7.00
34.8349901,32.05336123,62.00
34.83779099,32.05198961,2.00
35.07756686,32.85060982,37.00
35.03066112,32.7898335,47.00
34.84209615,32.05041483,76.00
34.84387517,31.96928476,22.00
35.03280633,32.79009795,55.00
35.02956864,32.79168046,90.00
34.80966356,31.93442725,60.00
35.00602058,31.9005265,69.00
34.72989514,31.88932525,13.00
34.83855635,31.06651434,18.00
34.80545902,31.19126958,26.00
34.82693003,31.09995152,49.00
34.80459387,31.1674653,92.00
35.01194777,32.34613791,84.00
35.02959213,32.77422363,67.00
35.06239351,32.8264733,93.00
34.80279805,32.08297734,89.00
35.01309919,32.8003938,69.00
35.01132885,32.80443067,38.00
35.25461194,32.91578385,50.00
35.06094884,32.81501114,94.00
34.90415697,31.97508704,27.00
34.662674,31.75319747,15.00
35.21048295,31.79069376,44.00
35.19779471,31.74380682,99.00
35.30172085,32.92265394,60.00
34.75894547,31.57310192,13.00
35.20478105,31.73190259,55.00
34.76480417,31.65118673,9.00
34.7704723,31.74718021,86.00
34.76647482,31.79596467,8.00
34.77659368,31.78153372,40.00
34.76547667,31.80607974,2.00
34.76694136,31.80899768,36.00
34.77559026,31.82506159,99.00
34.7836947,31.83604582,61.00
34.81440439,31.86599403,67.00
34.81595965,31.86806397,72.00
34.83631253,31.88933534,10.00
34.89137279,31.93257177,79.00
34.90694627,31.95657041,62.00
34.89683776,31.94276662,67.00
35.27988966,32.92272311,96.00
34.86830076,32.32492511,94.00
35.54300554,32.91363146,71.00
35.11345279,32.81573661,47.00
34.86189139,31.92080816,60.00
34.86339399,31.92622309,36.00
34.86603489,31.9298284,63.00
34.86903047,31.93191953,78.00
34.86206551,31.93374065,43.00
34.85468942,31.92676756,25.00
34.86051698,31.9264498,42.00
34.86657122,31.93642208,95.00
34.87768465,31.92480874,62.00
34.87583947,31.92630099,81.00
34.87146446,31.92849002,50.00
34.87243018,31.92752761,33.00
34.87007335,31.93010964,84.00
34.79157675,31.24243631,25.00
34.85435721,31.93351221,78.00
34.95538297,31.95202132,54.00
35.01720445,31.91122105,64.00
35.01677904,31.91245592,80.00
35.0173711,31.91245679,39.00
35.02668307,31.90276655,83.00
35.00223586,31.92478854,85.00
34.85961184,32.27207646,96.00
35.07626507,32.84958959,77.00
35.19620284,31.24885341,40.00
35.19737861,31.24883544,14.00
34.87938195,31.9322711,98.00
34.88111403,31.93289778,41.00
34.88529811,31.93699358,49.00
35.01682721,32.76896628,71.00
34.95371653,32.0047379,77.00
35.05746237,32.75989535,69.00
34.93966532,31.98888262,46.00
34.77325138,32.00055542,50.00
34.78473525,32.10222606,29.00
35.08465812,32.83611765,30.00
34.82807397,32.07446089,93.00
35.18537701,31.77718286,16.00
35.26247069,32.22237731,43.00
35.260435,32.22418178,98.00
35.28939594,32.62108922,57.00
34.8694594,32.29290667,17.00
34.8014741,32.08296412,60.00
34.79533323,32.08001362,72.00
34.9889094,31.89442033,77.00
35.28952559,32.62298275,84.00
34.83336293,31.05749819,71.00
34.65666457,31.81655194,32.00
35.1261245,31.25398874,81.00
35.1246231,31.25411408,2.00
34.89078473,31.91266723,46.00
34.79626492,31.27509125,39.00
34.81185711,31.25769699,40.00
34.81500702,31.25252061,48.00
34.81436292,31.25342056,36.00
34.80583827,31.26090729,41.00
34.79809485,31.26954132,20.00
34.79822563,31.26107285,11.00
34.79820374,31.2637334,20.00
34.7982215,31.26203788,58.00
34.79800466,31.26608674,100.00
34.79811058,31.25852009,75.00
35.22369999,31.77847249,14.00
34.80290151,31.24779344,66.00
34.80067684,31.25005928,21.00
34.79746665,31.24709992,79.00
34.7990864,31.23654369,60.00
34.79121049,31.25181497,64.00
34.79546423,31.25135958,72.00
34.78685246,31.25210753,3.00
34.77580096,31.25838448,37.00
34.78330249,31.24773072,28.00
34.79129691,31.28739536,33.00
34.76596715,31.25304811,99.00
34.77510569,31.24962466,87.00
34.77357888,31.25063871,84.00
34.7827839,31.24631303,69.00
34.75891514,31.25691106,40.00
34.78925557,31.24513456,3.00
34.78542392,32.06740126,52.00
34.78474875,32.06683089,49.00
34.77652425,32.06367417,89.00
34.7875467,31.25896427,64.00
34.79498233,31.25841997,12.00
34.79556159,31.25556278,8.00
35.14848633,31.80089942,30.00
35.14658929,31.79490133,5.00
35.14578483,31.79799428,83.00
34.76845614,31.26655808,56.00
34.76302156,31.26111909,93.00
34.77313738,31.26923449,98.00
35.04749613,32.77146109,90.00
35.0297183,32.7861172,93.00
34.78160718,31.24418066,83.00
34.78221297,31.2448681,94.00
34.77274491,31.26088155,19.00
34.80562423,32.08341913,24.00
34.79534188,31.23834467,62.00
34.80277615,31.230287,4.00
34.78523916,31.26795777,23.00
34.7894561,31.26408425,10.00
34.78777702,32.06928474,93.00
34.69977525,31.32995339,39.00
34.65395264,31.33761145,13.00
34.67492514,31.332108,22.00
34.79843919,32.07463992,32.00
34.59968975,31.42974634,6.00
34.60667152,31.41681021,61.00
34.60157148,31.42496628,66.00
34.58694557,31.50775982,56.00
34.58628767,31.50855929,89.00
34.58609072,31.51768513,72.00
34.58636133,31.51655912,31.00
34.77110458,32.06766872,58.00
34.7792248,32.04762234,46.00
34.78707586,32.06743376,47.00
35.49495486,32.78595655,34.00
35.51597821,32.79043254,58.00
34.80191122,31.2090082,69.00
34.60542566,31.31816596,32.00
34.61949548,31.32276732,6.00
34.77417954,31.25708032,30.00
35.05007368,32.7992456,73.00
35.54078569,32.78714935,97.00
34.83642791,32.08564961,38.00
34.95285145,32.08499649,64.00
35.2030294,31.7324437,63.00
35.20250179,31.73218215,46.00
34.81382715,31.97511169,67.00
35.1593238,31.68606243,42.00
35.15988296,31.6857109,87.00
35.31777657,32.55814437,82.00
34.80657692,32.0835574,12.00
34.80427845,31.94962393,43.00
34.80172552,31.94810082,71.00
34.80408367,31.93600599,65.00
34.96134086,32.1071431,95.00
34.79853224,31.87326713,71.00
34.80167491,31.87235727,1.00
35.01520133,32.80091997,42.00
34.82418352,31.8546156,30.00
34.76591209,32.07278204,57.00
35.07410677,32.8060627,68.00
34.7779328,32.06821493,29.00
34.89353505,32.17216682,99.00
35.01337192,32.80266648,23.00
34.79128764,32.07520297,50.00
34.84955638,32.09272104,41.00
34.76996175,32.06299353,58.00
35.15745859,31.70382829,79.00
34.84679156,32.01378807,95.00
35.20212046,31.78862866,71.00
34.8106221,31.97249557,15.00
34.78496704,32.04684789,94.00
34.78806889,32.04693928,46.00
34.81953239,32.10599786,24.00
34.83461001,32.13458433,75.00
34.78612012,32.07033438,94.00
34.85162488,32.1855655,30.00
34.84040236,32.11444621,81.00
34.78412806,32.06592705,65.00
34.89160449,32.10103819,77.00
34.8668476,32.2929448,74.00
35.02311925,32.41179325,91.00
34.78905095,32.07094822,52.00
34.79951824,32.08212824,100.00
34.87769031,31.92021851,8.00
34.81542947,32.00906951,37.00
34.78611417,31.2409756,42.00
34.78711723,31.24203409,91.00
34.79875048,31.97043813,54.00
34.76032301,31.9910329,20.00
34.77077769,31.81517931,80.00
34.85533649,32.1243448,76.00
34.9543166,32.31626966,75.00
34.99756222,31.88223303,49.00
34.99496595,31.89458377,80.00
35.00633028,31.89906602,57.00
35.0055906,31.8989296,83.00
35.02592965,31.8987614,96.00
35.02580442,31.89792253,68.00
35.02480886,31.89345709,56.00
35.02490192,31.89452138,74.00
34.99887721,31.87072785,49.00
35.00484628,31.90583639,72.00
35.14158308,31.67168833,60.00
35.1422608,31.65164033,64.00
34.84737539,32.09240831,82.00
35.26323433,32.86008309,86.00
35.2339604,31.80752784,24.00
34.9559312,32.47902087,24.00
34.7938497,32.09674602,42.00
35.30574968,32.69509001,36.00
35.31412563,32.69901443,71.00
