x,y
180498,661648
186886,659249
183683,669546
183415,668163
186684,666612
180270,662964
200748,645170
199910,643051
199909,642960
177721,617809
174527,617009
172204,617066
183535,633265
182901,643071
220872,633091
220928,633174
200724,644968
183950,674853
184007,675077
179295,665212
186367,686815
186630,686625
180208,668007
180259,668623
180449,669768
188629,674362
188690,674363
190938,665504
190505,667660
190849,667092
186316,687470
186050,687169
185365,689821
188264,684683
186369,689341
197615,628286
186313,692410
195912,644736
177640,663369
178679,663120
178091,664615
212476,735223
178303,663606
177066,662410
177557,663126
201385,646282
183918,643164
186131,667486
188478,667042
187999,666468
188502,667922
176069,658290
177918,658013
178395,657905
178880,657825
179822,657559
179901,658859
179738,659146
179284,659491
179071,659532
178745,656891
179135,656920
180275,656922
178214,656912
178503,656877
179769,656951
179739,658111
180899,658963
180474,658620
180076,658407
181004,659506
182072,657994
184964,575366
186509,661879
184094,675845
186935,692730
183207,663180
183264,663000
177118,662459
177857,662823
177024,661528
191824,705964
180566,664478
176424,658199
191531,694587
183735,668617
182947,642807
185590,675962
190216,673631
190190,674006
195082,672491
194264,670093
189929,675794
189845,675721
189996,675689
189533,677544
192250,678453
201976,743412
201597,743073
201101,741788
201173,742290
200493,745883
203642,744103
208906,750242
209396,758390
253474,788963
202240,743218
199054,743892
196801,746830
196229,746481
202056,701992
184500,665219
184628,665580
184689,668459
184536,669545
185513,663570
185966,663880
184448,665894
184822,665072
183108,666897
180138,664516
179949,664077
178491,664064
178955,663521
178790,663450
178755,663545
178716,663665
178723,664339
178449,663781
178247,663652
178394,663572
178019,664400
178181,664347
178425,664240
178363,664366
177992,664330
183492,674475
177128,626749
180922,664909
194248,666875
194295,666844
195623,665678
190171,674404
194397,668935
183822,669546
181466,672116
193425,676193
194136,675802
191792,675726
192056,675654
194119,668119
176360,659280
176222,658995
175843,658467
187487,661415
176941,658112
175918,658562
177776,658972
177574,658977
177503,658993
195349,709499
177166,661010
196603,706157
198953,707224
206176,711473
168569,630580
166183,633645
202592,709699
211520,713349
176949,659012
176946,658834
192310,678526
159992,620537
158563,619214
163035,620547
161111,620387
160695,620272
192626,676679
190912,675627
190677,692260
201539,742814
201371,742662
201313,742146
214112,715447
191771,705947
191776,671337
182139,650532
184399,664666
183658,665530
199196,748064
193489,711878
191628,706400
194004,675920
190865,676813
190098,675974
176494,642910
176119,642986
190509,676075
175607,643423
178502,662742
182824,644804
182287,644673
187353,667752
178642,636313
181991,643730
181842,643960
182211,645000
180982,644864
182035,645514
176420,642688
175847,641953
175130,633761
184382,643742
178943,644069
221129,629266
180329,669126
177301,661437
178214,661418
181411,664737
181352,664564
183117,663290
184664,662324
185094,660436
185674,660340
183965,670611
197663,628380
176747,611797
201155,743004
167913,635541
168636,633492
168191,631880
199341,747134
200170,746322
200272,746444
201219,745528
201617,745119
204984,741468
189334,649502
174944,644003
182204,669602
182337,669571
169149,632495
165559,625877
162765,619415
158610,610856
184024,667144
184107,667015
178363,665169
178436,664906
178552,664195
180204,663575
180048,663612
181889,667770
182861,668980
182739,669545
227623,728257
203312,741199
204852,741376
168936,637383
232553,727266
226354,757394
183126,669686
182582,669550
200950,645063
213701,769047
183666,668996
183780,668492
183522,669236
183670,669053
184044,669552
183188,669760
183661,668819
198801,745282
200455,744936
200150,745567
193434,675239
192565,675515
192355,676775
190996,675943
191289,675863
233233,727683
196703,706194
202286,705546
202061,706350
166940,635065
167706,635174
159360,619660
220790,632923
222093,635394
192324,675581
183132,676287
159664,619744
161060,618829
184707,654033
192193,675616
249938,744719
249474,744619
250517,744173
212742,620428
208289,603809
208478,603785
209599,607704
224385,681318
225023,680905
209292,606178
224482,680961
224575,681073
209376,606714
225859,680296
225509,680501
224238,681402
224653,681174
208500,604351
208531,604586
219737,646409
212658,668797
196811,743406
196898,748289
199150,748000
199430,746882
198937,743591
198940,743645
198836,747728
201248,742629
209036,761461
180754,667816
177480,662961
184142,670830
184804,672228
185165,671578
191898,700024
191611,695999
184315,666740
184415,666614
185126,666648
185140,666942
181144,663820
179374,667316
179291,667302
186351,666626
187091,666348
186891,666370
180487,662669
181992,645603
181078,648520
182167,645184
182695,645314
182249,644819
181088,645158
184444,667500
166266,634793
167005,634411
178452,652658
179788,652912
179305,653101
179179,653926
178869,653315
183911,662891
179265,651309
182325,644501
200225,644578
179104,643946
201646,741321
198818,744708
200955,741731
183511,669962
200255,742509
203773,709883
203227,709795
198870,744998
200956,741653
204193,740863
239556,732163
214915,757538
199681,743684
199944,743589
201410,743741
200448,743749
224910,769515
212007,757860
177882,663999
178925,663597
178521,663596
183176,669406
206161,748105
196669,740677
183922,663029
226113,737253
196850,742013
200120,746388
200079,746331
198849,744645
199169,744593
201131,743083
199032,743949
180731,668877
228749,734579
218016,626436
182002,666206
196370,746525
178562,661104
178506,661166
221559,637375
190397,698203
220319,628086
219868,640519
225083,769393
216330,768963
167279,635676
167796,635329
167909,634788
166059,634426
166290,634295
167030,633551
166483,633482
167695,633917
182804,652799
182185,652708
238283,759180
187914,660096
209063,750582
189358,666844
189372,666354
189650,665946
189907,666698
209087,750158
208782,750067
189288,666310
190166,666526
190837,666106
189094,666761
189681,664999
191511,665256
188865,666688
181048,669931
190997,669193
180682,661663
180391,662371
189763,665069
190327,665829
190064,665320
190217,667238
219454,632779
180500,663248
248333,743883
196622,746615
250585,744142
250094,744404
250929,743463
249055,744938
210072,745731
199334,744641
198970,745367
202303,744472
185292,570035
184023,574465
178697,662700
179150,662416
178347,662127
177875,661910
177084,660749
178353,660683
179038,663351
188611,666380
219072,632542
195732,657840
186946,664071
185504,663655
179746,651551
181827,652688
179962,661593
179408,651433
190283,652893
176321,626172
177911,664078
177864,664245
178872,660901
179538,662345
179004,662607
177290,654961
177527,656539
179149,660644
