x,y
184183.1953,667538.3238
177925.3055,642683.1105
177921.45,642936.9622
205818.336,627300.977
181954.8256,667743.2805
183216.454,670645.777
255121.5812,622036.344
249677.5506,561693.9989
218385.7802,551484.7005
190227.5959,640837.819
184526.2629,656999.0304
240770.3251,422967.4708
221062.225,731695.0408
176073.728,656923.0139
259874.3732,510249.2025
181608.1029,568992.0743
180874.7243,569886.6516
266772.768,562149.5217
181075.7743,645164.1598
181514.352,503938.3725
181561.6788,504306.938
195832.7487,658461.92
157510.049,616784.5781
162083.968,618590.2968
210697.4246,774680.4877
228931.5689,733049.2204
229149.4859,723871.3162
181612.9344,656629.6078
254405.7424,731421.6369
180484.0506,644621.3384
182007.7451,659786.5024
181023.9883,659548.406
172226.7721,614970.9734
169335.7016,632665.3311
184782.2637,662811.3736
166219.9301,636458.7001
194284.7601,733427.9917
176059.4152,627577.2868
229604.9397,740483.2839
168392.0011,630720.5711
221500.7751,639738.547
257204.119,794238.4847
188560.9313,697489.2715
261936.3801,785447.609
190019.9465,698788.8965
189922.838,698982.562
182894.3488,656782.7717
220458.18,628060.7693
216500.2832,550763.2965
219911.5678,634126.8145
178586.0432,662008.1765
203489.8985,714622.1611
204833.5854,700914.899
202092.1642,707433.2384
203084.1292,706937.8932
209176.8814,754770.2318
224581.906,641674.3743
184067.7528,575852.1506
184634.0304,575410.0644
205877.3478,747937.0794
221252.7929,649290.2154
209804.1819,751772.708
196647.9488,668377.8487
189191.4961,668221.9337
197933.0349,710679.5156
195847.0932,705245.3366
195321.3943,705313.1574
196005.9139,706117.8111
175716.867,641712.897
208036.0923,527825.7047
206982.1244,742371.2108
193350.9096,712785.7962
204401.8936,699960.738
223090.4109,732237.4872
205132.1794,746414.459
202533.3191,744636.5313
204611.6921,744959.2747
225597.3037,752383.6957
212155.2762,749811.09
191346.7158,657531.234
191173.1853,655916.8293
191251.3335,658184.504
179156.8445,643925.747
181525.9548,659542.3585
189207.6354,697948.3816
188166.6053,700001.8624
176284.0375,624917.6923
187081.5861,666322.6116
187968.8214,667397.7606
217110.2383,632796.338
234131.4228,726118.6609
189704.6355,652470.7468
185344.3735,671563.9669
233381.7554,719617.9811
232961.1057,719107.5934
232930.9534,719050.3958
232632.7992,718965.2943
209758.7692,752738.4213
171606.7677,636269.2075
155084.1104,616478.3097
155369.9164,616222.7011
208149.8931,605309.3768
209877.2519,676345.053
230392.2722,784666.8385
188350.1998,664168.2662
188973.1924,648178.4567
221171.2641,398624.3251
179320.038,613328.0711
183213.4484,666901.2958
232415.0162,636138.992
218161.3637,633510.2912
217574.4236,633974.4329
172019.5311,637129.4033
218383.243,683686.9056
207137.7514,745926.9283
175214.2859,645521.7793
199724.7587,629915.4997
192083.0093,646415.7624
174756.9891,637304.323
175490.0253,637144.4224
194495.1488,720109.7211
182265.9882,654748.4593
180345.4172,655190.1185
196839.1296,719964.1418
173129.8502,572227.7238
204678.6978,652667.2418
222730.0405,635548.155
188280.6179,650566.8979
240946.2196,644167.5204
171512.8902,644732.9062
191949.8005,707541.9894
185264.0401,683677.1907
201907.7756,744803.0418
199970.004,675153.4414
198335.7947,719179.4955
208645.511,668600.6198
226292.8482,764186.4599
228030.122,749970.8457
175485.9598,386682.4617
203622.1573,744874.2031
263565.5678,746062.8176
200249.1603,660068.7422
191753.592,706134.6089
185227.4207,643472.1804
202807.5316,592988.5462
222416.3941,729781.0329
222785.1854,730278.5564
205540.283,668515.2712
183749.7851,666546.3535
202022.8634,551818.5588
202016.6646,553254.3755
264428.452,636218.6425
187769.9694,653202.3373
183238.0013,632748.4117
194047.6296,675947.4646
179217.1501,587759.2828
188762.6892,648188.8323
188594.1775,648162.071
195830.2113,668719.4957
219109.665,571951.4037
246980.5163,713326.5159
