x,y,avtala
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.04
179217.7094,635457.1174,0.05
179217.7094,635457.1174,0.04
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.04
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.04
179217.7094,635457.1174,0.04
179217.7094,635457.1174,0.04
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.03
179217.7094,635457.1174,0.02
179217.7094,635457.1174,0.02
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.08
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.07
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.06
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.04
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.04
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
220151.0134,573794.5091,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.06
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.06
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.05
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.04
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.02
193982.2397,384601.1613,0.02
193982.2397,384601.1613,0.02
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.02
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
193982.2397,384601.1613,0.03
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.06
199782.6636,624450.9704,0.06
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.06
199782.6636,624450.9704,0.06
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.06
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.06
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.05
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.04
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.03
199782.6636,624450.9704,0.04
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.04
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.03
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
186798.4471,662934.9997,0.02
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.10
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.09
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.08
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.07
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.06
177362.0581,613281.6054,0.05
177362.0581,613281.6054,0.06
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.05
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.02
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.04
196550.4375,666814.9584,0.03
196550.4375,666814.9584,0.04
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.03
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.03
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.03
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.03
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.01
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.01
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
184507.9311,671981.2669,0.02
175078.9669,643145.1924,0.05
175078.9669,643145.1924,0.06
175078.9669,643145.1924,0.06
175078.9669,643145.1924,0.06
175078.9669,643145.1924,0.06
175078.9669,643145.1924,0.07
175078.9669,643145.1924,0.06
175078.9669,643145.1924,0.06
175078.9669,643145.1924,0.05
