x,y
178911.9482,666012.6805
221084.4341,631943.6664
221330.8984,631910.3433
212812.4062,468657.0569
195890.3626,385098.495
195424.0941,384912.2489
202203.8893,743632.1901
187251.5189,687538.6608
187034.1738,687153.4307
187121.738,687246.4349
187247.096,686916.3999
179030.6971,667622.7028
178865.6778,667522.8353
186435.6103,692913.3094
186451.7756,692910.0294
186354.8024,692995.615
186210.7941,692947.8267
186243.2049,692974.2573
221028.4374,631874.588
219743.4632,632604.7883
220893.872,630090.08
220459.2635,631828.1009
220914.3693,632058.0068
221140.0431,631887.8563
221132.5995,631821.5131
221118.5419,631769.6948
220061.8677,632452.5581
221275.8582,630025.4174
220770.8727,632052.2326
220538.7277,628632.7812
218893.1347,631603.8268
220594.2093,631242.0152
215593.0021,630409.0292
191829.7536,691467.8895
220668.5696,632038.8697
220625.8354,632099.7179
187236.9444,687426.1379
196928.2975,744017.4735
182164.6392,674050.4061
259856.881,792349.5863
251353.3047,757999.7962
179712.1088,664180.8896
205464.1654,746109.5456
213770.1642,633367.3418
179563.7917,664604.1349
179403.6851,666364.4261
207998.0267,750128.7221
198723.3068,745275.3743
198971.9201,745471.8872
186142.1225,659353.9661
221003.6217,631995.4701
178383.4182,666406.3608
220736.3305,631888.6521
180860.4781,503569.3445
178761.9419,663478.4452
181628.8389,646609.0067
221019.3743,631989.4071
220985.8318,632007.6093
206912.5957,626909.6114
182271.8504,674537.8219
182303.5845,674494.5903
181453.3458,668986.9048
182648.8486,665692.0809
265321.7421,747034.4822
178598.0542,666817.7076
178983.9864,667158.5249
181443.6954,665669.7055
188352.4572,680511.1328
180019.6521,664201.119
179523.2678,665327.0343
178539.0103,663408.2892
178795.6542,666340.6323
177471.5946,663198.6748
178066.917,664812.33
183127.853,676359.9402
178986.454,667650.879
178983.5107,667675.0654
178948.6604,667693.8673
179015.0272,667627.2894
179405.7608,666378.5235
253640.8459,736532.562
216033.9224,750192.1675
179394.8389,665171.5907
179353.6725,665190.4492
179461.8819,665192.8847
199016.7814,743913.3665
224394.4176,651355.2991
219025.8842,644396.8042
208817.329,768042.5433
178485.3007,542546.9724
201524.0969,737583.219
220297.4513,631044.1365
220298.1657,630995.2811
176257.4309,660588.9294
181003.959,674398.594
180943.3576,674539.2372
187501.4826,661658.3489
182174.7208,674812.6505
199358.4821,747199.5298
200874.3796,645277.8198
208585.8659,767961.4692
208577.9167,767896.7755
208617.3393,767987.209
208930.9108,768022.9126
248688.2964,750091.8103
251254.4097,743576.8049
251159.4798,743718.5353
251149.3098,743755.5224
251168.7633,743958.6384
251677.1456,741537.3104
250902.0665,743754.7349
186208.8923,693881.7983
177805.956,664191.9188
177932.9431,664081.8721
178764.8588,667143.43
178713.3979,667097.3825
178691.6625,667105.5425
178660.03,666987.8235
178811.3789,667354.0957
178866.5262,667465.7443
178870.6721,667489.9134
178887.1872,667569.4576
177047.5245,662450.7316
177063.2215,662448.6592
177069.253,662436.5246
176917.3514,662336.3229
176448.9105,662112.7664
176507.8716,662150.7868
234573.9218,567351.1616
211273.2967,634205.1255
202575.8934,742982.1833
253542.853,786184.4195
215680.9566,749806.4317
178566.1962,663499.8214
207900.4862,750095.3318
179226.9267,666957.9439
179202.4539,666916.2119
178973.401,666944.045
201104.1748,439886.9311
179090.8335,663694.7409
187884.484,656512.4695
179762.953,629902.9823
179752.3839,571962.8672
182094.2388,572779.1433
181996.6839,572983.1276
182064.6321,572915.9936
182043.9881,572939.7947
182043.6619,572931.1031
182039.8284,572895.1592
206976.8755,748814.2154
180709.9399,664099.2
182022.5221,572590.5961
182019.3864,572584.8084
240451.7006,732450.2537
181966.2742,645599.354
190216.2915,659371.1214
226150.1484,752510.5288
178356.8789,659027.2286
181425.4014,659237.4716
181526.5515,659100.4662
196682.6965,407960.4712
191901.8782,705208.42
259898.8391,743290.9625
259958.129,743539.2878
195543.029,384956.0795
195580.4571,384818.1175
194973.3321,384862.0753
195275.2442,385678.2551
196026.6389,385210.7757
195611.1172,384866.0049
195353.3125,384725.756
195297.8971,384813.2776
195479.5035,385021.9137
195608.1909,384815.9637
195662.8021,384887.9652
195695.6888,386096.3953
195727.3754,384669.9813
194902.3577,386096.9898
195002.6378,384856.3916
195157.2978,386187.963
234435.5798,567540.6259
188139.8325,656816.5419
190024.8956,712067.7877
190063.0535,712014.4999
189960.1632,711990.7151
189989.9429,712002.9262
207719.0763,747712.6078
199604.9669,629071.3336
181400.1104,667534.5444
182787.6144,668700.5512
182067.2306,674319.1818
183723.1702,669085.6555
183654.228,670171.6793
178084.2225,664549.256
178126.3494,664534.3142
178107.3271,664539.8694
182070.006,674327.411
181872.3572,674230.8095
181606.474,668390.0533
180271.4628,664981.7485
180211.2575,664997.605
181939.7494,674371.8163
185946.9761,692110.8597
256282.9882,629207.0755
256233.9199,629220.0959
182321.8821,674504.3485
231581.3731,717753.7556
223419.7386,623346.6756
220731.5648,623382.3751
175497.6362,658626.2577
175464.3787,658384.6677
175614.1825,659077.1534
175476.9399,658462.5817
175506.237,658670.9323
175448.4772,658237.6603
182019.7624,674180.6734
210509.0142,603524.5745
175604.7198,659060.3606
175619.7984,659089.1388
175668.5487,659241.6944
175600.6988,659050.198
176098.2986,660238.1541
182411.2531,676386.684
189934.2442,694358.1108
234801.9147,567654.4443
234412.4009,566869.0492
195890.7091,385134.3422
195691.9327,384808.3599
195674.7064,385380.101
195334.1599,384774.9798
195321.7144,384792.5979
195313.3987,384792.6158
188675.0812,676271.3541
185746.3085,677214.8942
180869.2957,664554.0066
180766.5726,664075.9082
180747.0119,667084.9321
182150.148,664666.6258
230456.1823,734233.5536
191517.7606,696058.3628
184531.0343,686663.7069
221013.5834,741520.8117
234514.2921,567241.2331
209564.6048,607675.2843
187760.6913,643253.0136
186466.4363,677378.833
188225.8355,676423.0535
211115.5053,729396.4255
211098.7247,728583.0243
180702.8139,663752.4125
219648.1377,624267.0211
219331.3562,625385.7738
179531.1683,665519.1909
222062.1725,632639.9092
222333.9107,632575.957
202206.5887,743686.8492
220478.2407,628623.3832
220461.4788,628630.9549
198461.2736,734132.8013
222091.004,632672.7272
222053.4306,632602.0622
221816.6255,632579.9726
221904.018,632695.7561
221822.532,632801.7312
221942.15,632848.5747
220506.4232,628583.2129
219970.7608,628680.1954
221058.0914,629390.6939
221015.8134,629354.6281
220821.8033,623304.1145
230403.005,718755.7681
251106.0958,744031.3018
251144.5899,744094.9394
251039.6019,744082.1054
181644.2001,666098.2558
199140.4063,745599.3447
198765.6177,745227.6087
199069.5683,745588.7659
199176.9827,745595.8428
199200.9417,745577.9384
199077.2807,745408.7103
199101.3352,745405.2117
199074.6152,745406.0652
219080.1311,645710.3593
229168.1747,723292.0102
188605.8955,676293.3436
183375.7924,666410.3878
181517.6813,665623.1433
182681.9639,666177.2469
221490.1968,630806.5787
220438.5395,631125.2384
182176.1166,674234.6133
221093.3284,631941.9713
180279.6532,664462.4201
179873.9874,664182.6104
220812.8767,630061.2171
220982.2836,631982.3272
228372.6445,740173.9716
200143.9062,747280.0125
200057.4596,747354.4312
210099.5446,729741.8714
184446.8251,668484.942
179564.0248,664644.3768
180283.9784,664145.7955
185332.6438,674276.432
179693.9683,663740.0644
217737.5872,721371.2872
182310.9016,674511.874
182301.4143,674370.7081
177915.3087,655276.0437
198838.9089,744619.786
198891.5146,745026.4682
218907.3894,645044.2405
214021.2999,769678.4639
181721.5653,646309.1869
257750.2681,792049.1719
264909.4102,794807.0732
178928.1219,619524.5915
260137.9625,792635.1249
182056.0695,673691.2005
182157.0793,674036.5168
258308.1154,792840.3005
182026.2362,674189.0664
236056.3327,591727.1362
200236.0944,747147.5922
221658.4467,636603.781
180578.5426,670804.2417
205591.8369,431278.7063
182137.8496,674001.8667
182156.2578,674357.2678
180697.7553,664167.7111
182052.0261,657585.9643
178429.0223,664216.6482
182126.028,673978.3342
182203.6205,674382.9099
182975.8234,656855.0916
186170.5089,693188.7588
245580.508,746528.3333
181123.9923,574689.9292
181260.0309,574525.1133
184526.0303,668250.765
219783.7166,630197.8306
182065.1648,674308.9429
182767.4737,643356.2407
182372.8402,643074.1172
181969.5786,674104.1425
185404.0275,671547.887
180348.2635,663324.1715
222654.4248,634388.7776
221156.9102,630983.7109
221139.401,631005.0421
220820.647,631908.2118
221217.4637,631738.6082
221025.9213,631913.9182
190298.2614,579792.1884
190293.0736,579799.1659
176141.2811,660846.0929
176516.3256,662258.7271
220579.0037,632131.7693
220532.4357,632271.6336
177168.0853,662711.9255
220274.1316,632332.1748
176517.2217,662278.6507
218970.0588,644406.6312
178191.6496,655821.8277
178200.4594,655588.2999
178079.6251,655907.7777
216546.2839,632568.3709
255584.5652,734595.154
180892.4916,674327.0468
180980.0414,674489.3401
180915.2655,674340.1567
180911.4253,674546.1229
180973.4232,674398.2439
181710.782,672589.6664
178773.3413,663299.0649
196112.9187,385171.1682
195921.8377,384762.9174
195579.1462,384734.6746
195953.2446,384997.3708
195899.3134,384818.4767
196198.2131,384677.7004
195922.198,384722.0363
250670.5699,763743.2867
254245.1828,729314.1359
208582.3048,605325.3039
191693.7787,704477.9373
218881.6392,645876.9419
186869.5065,666330.8178
179032.4695,664797.2969
179062.6264,664866.2299
179694.9724,592290.66
240992.1846,735270.8927
241312.4316,735902.2216
241378.5259,736000.2488
241529.4105,736218.7261
249210.1562,756628.4921
247556.517,470681.7265
182474.598,674656.6687
182111.3432,674463.8352
256973.5463,789519.0637
193305.7098,675316.6425
182609.6951,664879.9725
182069.7188,664753.3831
178395.9281,658910.7352
199516.7804,747497.6612
199423.0424,747237.3168
199396.558,747185.6341
199414.9523,747223.8473
199298.3465,746994.0488
182210.5451,654506.4546
192380.1446,686235.783
178371.361,635901.498
175420.068,658371.5073
177640.9051,662975.3514
177675.3741,662920.0079
256298.4495,774128.7705
179113.4931,657710.7468
251197.6303,743494.8425
251196.2797,743524.5937
218769.2915,644851.5842
219590.4771,623559.9538
219576.979,623484.3648
245979.985,470267.4983
244965.2049,470659.764
244992.7344,470661.6908
243598.4533,634365.7214
215216.9008,762471.3729
251647.6871,763687.3314
179030.7992,667035.2812
179017.62,667132.3758
178998.8043,663542.862
178674.7019,663569.3596
178612.9894,663297.8321
252972.3735,766223.0142
253012.6699,766224.8263
247743.9459,629636.2718
195057.9986,717681.8831
187216.321,687534.9472
187234.674,687529.5546
228331.8622,734424.0316
228167.3915,733950.6851
200287.3115,746940.9471
187153.3304,687530.6571
184772.4055,683916.6217
188203.4899,674571.9554
227576.7817,728298.9022
230700.3765,737160.9419
231618.4398,738368.7721
231638.4357,738541.4255
231682.0592,738668.0064
217979.3,737934.1111
226160.3529,752520.2619
189050.9145,678254.4957
206754.2347,758266.9212
196932.3244,744062.2802
189271.3014,659434.219
178825.5592,667338.0705
180339.1702,664359.8935
178616.7559,662274.4493
178794.4435,666236.0321
180221.9812,665068.1688
176600.0278,661981.7651
178591.5906,663535.6153
177965.1046,664223.3507
179940.2151,664160.2747
178885.5239,662721.6018
178206.4082,664048.9352
178558.9983,663014.4419
178731.7476,663682.8736
179135.6339,663614.3996
178714.3714,663068.3786
178563.3292,663505.4551
177097.608,662355.6107
178279.7734,663440.3942
178650.7181,663185.2918
176679.0386,662242.3629
178515.346,662655.992
253920.2922,772209.4661
178370.8771,662621.7642
177653.0047,662750.2459
221358.9952,629172.027
178864.9043,658960.7234
186983.2563,686993.0628
190109.4045,675943.9294
190115.7727,675938.1002
178481.0664,663553.7686
179688.4573,666807.0906
189644.3803,686243.9008
188644.288,684739.3127
189999.1215,687547.0792
192406.9487,685393.5934
178967.8535,663660.209
221600.3623,633333.0844
221599.4065,633375.187
221645.6226,633376.1725
221626.5293,633379.129
221658.541,633373.5916
221784.2098,633356.41
219006.3361,645192.3463
242092.1601,471274.498
186557.4313,666197.6648
222239.3555,681015.5199
219931.9082,648064.0278
181973.1305,674110.6056
195596.2488,384851.8148
200163.1911,747031.9734
200194.5697,747016.3748
176324.8136,661211.2595
176319.8654,661175.7949
176757.7326,661458.413
176743.7936,661127.303
177453.8372,661927.8673
178527.4821,662947.8335
214509.127,715224.6783
214175.0097,715365.1119
225607.2214,678877.7813
225708.6148,678817.6625
188923.6971,678045.3676
181004.8156,668230.262
187159.3643,687791.5291
174795.9541,656220.5434
174806.8324,656244.648
228344.0616,751926.8884
221321.7114,630492.435
253612.2503,788658.4452
253633.1059,788662.511
178821.3786,663500.2091
178834.0456,663501.1677
188986.0246,677687.2505
179284.3504,619247.387
183514.0953,666782.662
246107.6829,639688.7608
168620.4623,635801.4918
177929.379,655129.0448
189062.7841,665785.136
189403.0383,666343.9934
196577.3003,743255.9428
197012.3275,744159.6377
196398.2325,745440.2806
196940.3651,748310.4641
181572.2268,665735.9725
221790.7976,633372.6006
222026.6239,632462.419
257762.4782,792044.8722
181937.756,653570.3743
220528.4062,632310.8529
182054.2265,673969.4387
222066.7239,632432.5015
222088.608,632412.5812
221754.2153,632469.7174
222446.6275,633069.191
206800.7438,759229.8455
253584.5987,788997.7704
253522.0693,788991.4629
178227.3596,662706.2557
245987.2209,470262.1281
242884.1876,439783.919
266028.9643,704916.7925
248909.3304,766709.4777
178280.3965,665584.9514
236028.3867,775918.034
166146.7859,635531.7606
199587.1819,708906.2375
199355.3689,708823.8149
191047.42,715923.9199
178857.4068,664981.9525
200304.9325,732856.2923
199352.5277,747167.9345
196248.4082,745143.0886
178703.1067,663408.8182
179938.3553,664946.5962
178727.3779,666101.5546
178625.5173,663853.23
174902.7421,656394.8313
174874.6708,656280.9571
174859.9119,656274.8671
182114.2771,645780.694
228166.4236,707652.837
228229.6006,734383.5065
228422.7379,651172.6539
231950.8031,739072.3434
222522.7269,681601.876
180817.9583,572896.8921
197897.8847,636097.9536
181302.9454,647946.7624
176185.2611,654093.6918
220237.152,632368.1871
206726.4157,758266.6687
183374.1859,666585.7248
230735.7304,699045.9364
220150.0617,632087.1118
220040.2058,632467.5041
219676.552,645738.5975
219420.8135,645661.3408
177230.1758,661872.0697
191186.1224,676158.3882
254852.8222,791480.045
190705.5939,675998.3898
178076.6884,663986.7848
181044.0412,657770.1033
183302.4564,666943.6616
218351.3885,645919.4326
190839.0674,675995.5506
180994.8792,669331.7856
180497.68,667935.6642
245846.6968,470191.2692
187162.0882,687803.7632
230615.9084,699061.8937
178671.1848,665782.8191
182046.1739,673975.5009
199617.3586,741391.0571
191035.5917,675956.4853
181938.1104,652143.817
221130.705,631005.6505
181656.7761,672741.2143
179790.6616,664181.1602
178875.6423,663240.2501
178861.9845,663341.5047
178718.896,663345.103
228357.5835,707550.8139
228232.5317,707528.6132
228291.039,707517.6304
228368.7493,707480.5489
228172.0041,707527.5624
228184.138,707499.4608
228516.3795,707466.575
228535.2124,707444.557
228562.4167,707480.7227
220132.2369,632504.2678
220160.8068,632442.3963
199808.3074,745884.2265
182379.2601,674635.5364
191277.7814,675848.4326
230593.0996,699180.7811
230757.4159,699032.609
230891.4634,699002.3641
230915.5241,699076.7687
211958.4778,735252.8223
230876.2211,698909.8161
230701.5816,699004.6897
230696.1587,699007.3229
230744.3359,698915.5558
230704.2258,699013.1096
230762.2029,698967.8296
218840.3476,645672.5144
219033.1558,645458.1615
178486.4537,663545.5742
178581.8767,663442.1832
195347.9696,709755.312
174838.5511,656351.8193
178983.4557,663251.8311
179520.5518,665192.9872
220089.7111,632494.2744
174890.6473,656371.1976
180678.5464,574816.9655
188948.4313,667244.9848
189176.3269,667215.8939
178207.0952,662720.7647
178229.1574,662658.0547
178323.4369,662730.9181
206937.7279,637527.2741
196500.8446,720113.6731
196027.1307,720019.3772
191330.7498,675971.3985
188957.8504,667253.9277
191539.5373,675754.1047
183580.7508,680513.5328
181566.9654,646607.8269
196037.9798,720028.8891
195947.4672,719912.6133
189119.6711,665891.7323
195949.4195,719568.9214
195916.9996,719882.2986
197906.5216,638290.347
216648.3662,734671.5904
218700.9911,645759.1813
219568.0863,633242.2917
194673.6586,732981.347
218727.0372,631431.7785
187036.3189,687361.0411
219432.2864,645187.0915
217172.343,665452.0648
180930.7486,502221.0316
195171.0584,714126.2906
185115.8546,671633.7671
186505.6868,692796.7838
181603.8756,646639.2385
176847.1256,638911.1854
234720.8692,755616.1672
161976.7049,592176.3158
192655.3498,673623.042
195918.2576,720021.6847
233735.6995,760254.9922
178799.9044,541344.3112
200633.0499,722468.2461
184272.5217,675293.3259
221559.519,623552.66
177421.4966,661890.6299
199730.8938,707871.707
193627.2367,705020.478
194655.7607,713738.822
176227.4269,654093.957
179912.1998,664483.9667
162913.8732,620518.0567
188447.631,676369.9985
188678.3607,660032.768
188769.5826,660036.0195
208196.716,747741.0539
208375.4003,747090.6965
207554.114,746943.3953
218466.1153,623571.5433
181041.9661,648503.8924
233797.1873,715531.0776
222215.5672,680931.169
221074.6674,631830.1196
186583.3857,692921.0995
196956.271,707295.7235
199055.8238,709709.1236
199337.2704,708742.974
199585.1106,708866.6958
197865.1493,708702.8844
195330.8812,710032.852
180212.4632,574135.1766
180194.5776,574135.7756
177144.8715,662431.8525
221801.8106,681077.3422
212479.1063,736449.8597
178428.0587,663278.3592
178411.7589,663292.2753
221873.1908,632164.1479
221833.0119,632164.6597
245090.0079,470655.4557
245175.1633,470094.2933
187158.6477,687455.2981
194842.6277,666234.6557
187229.9904,687425.6389
219573.6981,623570.0993
193402.7052,675547.1044
193460.5747,675505.2051
193416.1625,675572.1315
220753.1831,623800.7164
191548.7978,675835.9623
179938.2911,664491.9273
180113.7587,664483.1974
218704.958,623902.0204
219667.4604,623576.4211
219074.0686,645731.2838
219161.8947,623846.323
218948.6319,623901.2515
218800.8419,624068.8149
204837.4983,670549.4105
204466.3008,670559.9978
238839.7583,740505.3104
224724.286,629406.9616
224750.6707,629482.8417
195972.2933,719907.8749
215623.9272,633272.4441
227513.7524,692612.8463
227546.8558,692674.2414
198977.4204,743383.6548
262563.826,750565.4877
186298.7057,692990.2211
240554.0011,758304.0086
197420.7513,710424.0119
187185.7123,687543.4618
187175.7907,687545.8888
187245.6549,687522.5111
187358.8764,687740.3586
182182.4801,674346.6256
183359.887,651332.2463
204732.9296,733311.741
204710.9386,733241.6844
204723.1882,733293.967
205356.988,733173.7083
204751.371,733296.1322
204725.6878,733189.8609
204672.0133,733198.3357
219021.9288,645043.5142
223133.2513,680624.6339
181742.1593,646494.817
181651.1405,646659.7782
181059.9523,647809.6461
181037.1097,648278.1174
180602.9154,647650.0579
179484.8417,665192.4065
216660.03,734837.6161
216712.9099,734595.7054
177744.0438,662450.3642
177860.9455,662786.6662
190160.7677,672357.4219
178570.2927,663482.8939
178578.8687,663483.292
195946.0924,719962.8538
264762.1462,766722.8354
197240.4517,741998.6178
197764.2532,740715.4271
195096.9862,385818.1075
210875.003,632894.7066
186884.8198,666162.9677
186806.9059,665941.7005
186987.9538,666037.4973
186798.2891,665868.9168
200473.4546,713972.8409
229639.025,725140.4543
229646.5995,725121.4207
262005.5697,740493.0083
179720.4629,571819.9999
182061.1441,653652.7351
182031.7292,653536.5633
182079.2733,653538.9177
194571.8153,666730.1194
194627.1712,666695.475
214370.848,746708.2227
262745.4545,732141.4599
262416.88,732206.6446
242831.425,760161.119
242778.5996,760237.8957
225656.2753,694812.512
187001.9948,666139.0735
248334.3205,748223.6078
178263.5322,665007.7795
178715.4952,663340.071
232561.8429,727086.6116
208530.4397,607099.8527
208988.1804,606414.5071
209457.3537,605596.5478
209462.5527,605591.4756
209248.9779,604053.2117
209355.2061,605959.5462
181304.5685,657144.8776
181187.7543,657208.7331
181212.1351,657272.526
181259.7285,657264.8738
218525.6256,645839.0782
217818.6455,624847.8209
217866.1911,624738.1392
218480.3798,623547.436
218614.3391,623587.6858
157833.8292,620585.7115
157850.2263,620662.2939
158134.4724,621230.599
222587.3828,681743.3939
