X,Y
224457.3573,751343.8238
224566.2375,751725.7633
180864.7107,659309.5264
180690.1369,658714.048
178516.0833,656637.4462
178701.7567,656699.3018
193394.483,411585.806
197844.7977,627349.6103
197953.045,627340.9016
197946.0845,627415.7851
197885.3435,627289.3264
201510.4981,735549.9127
199728.5634,735604.0273
197422.8722,650437.1527
198203.3121,628827.1202
192910.1002,614296.4557
194067.654,503147.3709
199388.1342,627382.4205
182698.4339,646622.3258
185430.6588,674641.3624
207664.3759,747723.63
191341.5793,713245.5071
190909.1539,710868.4048
180070.3,664974.9726
212488.5822,630713.0627
191348.1974,713233.1566
175509.5357,653571.7258
201976.0263,742776.856
182031.0348,667786.3145
181430.9737,669308.9431
182186.4836,668076.648
186770.5641,626810.0094
178745.6131,528069.0428
193353.1943,623460.3349
193352.0343,623402.6449
193923.2574,622840.478
193621.4683,622130.8282
183136.2056,645326.4606
184287.3204,671179.2683
181700.258,670233.972
181416.5364,670260.668
183954.7502,669738.3002
171783.0279,600695.1994
184056.7632,668259.3177
182843.4648,669986.3928
190154.3697,673495.061
182051.9762,674357.2412
184666.3578,670340.4482
203885.6662,744347.8972
203683.7573,744271.217
182810.5271,667989.4933
185175.888,670818.3604
244883.0462,770514.5544
217839.4098,626524.2593
218667.0405,626993.1546
192687.5311,619338.7582
197183.976,616296.182
178602.9323,665233.5426
193707.4831,471418.6927
266396.2913,762066.8048
187605.6862,399272.3982
187172.0799,397942.2986
200939.124,721852.8384
197127.3437,738229.3282
207004.9639,739039.5306
177618.8984,655151.9126
177625.7662,655033.4085
166619.677,602106.8823
183358.9679,644216.7774
178879.4399,658983.5204
201264.4572,648006.0279
186362.3919,667124.2753
179363.7231,664421.6043
178966.7859,664717.4491
210484.333,774343.2682
235490.8229,577449.2586
221297.8706,516064.0104
265920.8252,760785.705
191923.2593,622374.7756
193173.2886,621339.0612
178393.4678,656383.6982
182459.5289,674520.6907
222316.8006,632593.7048
222305.5323,632653.1134
222051.9122,632726.9285
221904.2888,632831.5006
209335.272,768003.6782
180838.5222,674598.9968
175281.9249,657420.2083
177023.7246,658657.9472
198987.1807,745459.8116
192496.2115,635836.9669
207190.9229,758559.8105
180723.449,664637.3188
223507.5765,772334.6536
258175.4044,769671.0162
258241.9109,769673.3193
258277.4192,769660.6274
258368.3016,769646.6908
258436.3677,769625.6772
258460.7101,769544.9878
258425.6369,769226.3849
258378.1725,769152.7085
258306.7017,769072.2275
258288.3043,769128.7294
258228.0449,769102.8271
258068.3169,769186.7771
258066.4033,769523.8991
177936.9085,659323.9222
179598.9077,663904.423
178425.5909,657929.9586
179798.6996,658955.0124
193066.7537,675596.6541
179712.0111,666089.1249
177151.6022,658045.5941
177064.8928,658053.8714
183712.5387,651910.8059
187276.6913,688517.8825
182122.5861,674378.8716
180766.2973,664202.3261
182304.9831,674840.6836
189842.2026,612819.5995
189813.7665,612854.2872
209974.1549,745582.3935
209847.4236,745668.476
209905.7198,745681.4174
175882.581,654092.8592
180055.0071,654697.948
209855.4559,722434.1029
209890.717,722444.6044
209657.5592,722584.5628
224678.3202,751557.2935
195074.2061,384490.807
201171.7893,744480.3597
178724.6855,656456.3478
193385.224,728199.9708
201546.1992,643914.2709
180592.1749,574266.698
182766.5186,662964.4403
184518.1145,668204.9605
243407.5669,711620.7964
182154.7132,664634.3728
194430.6084,618092.9598
196049.4411,650674.4517
176126.9303,660213.7692
176145.8432,660834.94
177816.4547,663378.1698
177907.84,663575.8283
177910.1294,663579.1679
177852.4827,663795.0444
196497.1574,728534.2649
221320.8977,632215.3504
209250.8179,631087.4544
211735.9219,517953.7612
177187.5894,658659.2746
223272.225,524329.9742
257559.857,792320.7934
182409.7899,674743.047
179648.6733,662589.7589
207964.4222,765249.9984
180997.0687,574923.957
180299.5134,664138.9824
184957.4866,668456.4504
185396.367,669714.6841
203476.0891,538837.1083
270242.8844,756867.3165
221668.9161,632424.7241
180364.6506,664255.424
179624.6033,657843.0629
204707.8493,739706.0242
182178.6462,653738.9335
195450.6397,731675.1671
195497.6804,731715.8653
195606.5286,731787.7117
195550.117,731761.8075
196053.6321,719523.1972
176131.2097,660580.8816
207138.6281,626780.9804
191403.5449,705311.958
191273.3705,705213.1581
191421.776,705337.7572
191584.9945,705345.842
191539.6624,705371.064
191250.4811,704968.7163
191234.1425,704987.5925
199545.972,642037.709
179386.6656,657214.3649
179589.1129,657351.0998
191955.3275,705372.0132
202627.7786,709937.2844
165912.5799,632678.6947
198388.9461,744772.0705
208116.778,747342.0508
199053.7772,709673.3967
177855.5267,663224.4576
178548.1402,661574.4082
182181.0263,653738.448
178738.7521,664008.4586
178186.5644,665087.2683
218242.1918,628347.8918
178409.9385,663724.2079
178265.7496,663659.8401
250687.8323,763815.5862
193172.3309,392393.4667
195687.682,731570.2182
195953.4108,731373.6918
195900.6507,717083.8047
179966.9217,650779.8459
191332.1159,471272.2127
190879.4406,470523.6944
188257.325,499628.263
179034.0884,600231.238
183284.0521,674576.7146
223174.2677,732278.529
223171.7325,732311.5985
223100.2847,732293.5508
181264.2744,652312.0685
196952.4777,720076.4484
251108.0508,743744.7327
185041.1273,675228.2577
209389.594,728613.7491
178676.9249,664879.6876
189256.4523,678076.8738
188525.8953,678319.925
188632.0024,678391.3941
188759.5186,678402.7397
259817.5972,792329.7477
184831.258,640076.3037
257558.9442,792427.9091
258141.2201,787632.298
222390.811,632620.8478
222519.6374,632498.8129
221786.2447,632565.9832
181969.6068,650862.8466
168039.9002,634163.9872
182977.5143,666521.0468
247868.9265,766127.0604
247920.5617,766131.9566
248751.4628,766688.5437
183843.8813,667905.017
227541.4345,582084.5521
196410.4482,696210.3423
211305.8634,635915.1634
204456.1033,624356.4695
222934.8749,577526.6307
270798.4977,762493.0689
270907.4653,792884.9317
262077.7962,739078.0526
219067.2902,632851.875
219082.5875,632893.6999
220037.3803,634368.7707
196198.1036,656088.5645
184503.0719,685579.0955
183515.6412,681981.0951
215090.6865,631495.7927
180821.7872,664368.3316
246707.7549,747467.9316
265208.5662,741641.6006
264895.4957,795054.8457
178202.8967,662448.7079
188957.3943,667293.9054
201747.0143,623587.2241
196868.5414,728539.46
183884.8509,680182.3398
221874.4917,631060.1202
183019.4987,680486.7588
204828.1822,624171.8808
184570.0882,611876.6603
198823.1194,680007.1486
194870.5952,719053.8291
249161.009,722122.5836
183498.7069,667418.25
183469.913,667548.0068
183482.3238,667459.3601
183472.4913,667503.0088
244617.5212,735527.4173
199921.209,742623.5986
200009.6314,742666.4216
185497.1309,665741.4115
184859.7634,668312.7223
185550.5817,661511.4418
218388.6921,730702.3044
185226.1498,503139.1778
193218.2026,678711.5763
260872.7586,755600.1307
209635.5259,583340.4257
185688.2869,522751.4694
226256.8294,748722.2213
183170.6472,676316.5829
149834.1951,590108.0048
193918.31,501764.3042
224664.4096,751612.9706
224724.9426,751612.0822
224729.5254,751583.9263
225027.6556,751672.3022
225060.3937,751777.9338
224827.7285,751385.6179
235246.6718,757266.8737
191379.6986,675879.3996
228666.3472,757590.3394
171955.9853,500446.4244
197320.0838,547741.7976
215673.3576,776089.5941
215289.5366,775196.4606
238492.3094,762518.6471
210404.2667,722747.0673
214002.5642,768242.5975
203185.1277,741529.2344
176411.3006,528576.4759
180362.9245,663057.1209
180334.8892,663057.7496
180301.5849,663058.4874
225836.8875,753833.6322
194178.6184,506237.2293
191571.5071,665349.6301
180178.7909,664462.1875
167853.4536,635068.3257
178510.5486,652985.5664
178465.7707,653082.3204
258182.0919,755462.9853
177007.1017,662252.8905
216830.0901,631336.9267
181710.1126,666074.7905
181283.9837,656787.0102
234981.1023,564180.353
228294.9425,731948.6822
194396.6325,618013.9048
221902.498,630919.1268
179800.2117,652706.575
199245.4972,747051.5267
171799.5244,648712.2139
180898.813,664240.0039
180904.3527,664256.6833
180782.2888,664258.5098
185545.7233,607905.941
179816.5291,652738.6478
185979.2954,673455.5575
206767.4301,727581.9059
178893.7608,663210.9469
151238.6404,576644.2233
193700.1018,726930.062
190774.9683,602942.0969
181423.6323,659226.633
217208.123,630847.4399
179863.501,652877.7996
179813.6175,652845.9676
179926.7993,652790.151
179850.4544,652882.2746
218857.3923,633164.4899
178411.105,661307.044
180474.7741,664548.3449
185405.9098,671675.9949
241097.5165,761250.3984
178001.7069,522666.6704
180039.9257,664147.5905
201959.5613,620177.4182
181663.1556,650702.9061
179262.7178,664519.2881
181976.6888,669360.4565
176651.8976,589013.7626
176875.6695,589542.9371
176713.858,589044.6335
177238.2774,588831.3872
177873.366,588842.3379
176956.1802,589578.0582
176858.6175,589438.1465
176940.4842,589025.0599
173777.6278,588592.7824
177489.8486,588740.6727
177656.2336,588623.0831
176927.4746,589680.6066
176722.9846,590256.3687
177471.2159,589868.8364
177008.2185,589393.8292
178050.0764,589073.8985
177384.5135,589768.8377
175988.0801,588910.6639
178046.6716,589150.852
193235.1229,727861.0531
180791.734,659793.4881
176604.7868,660790.0754
176399.4061,660717.5074
185681.6028,673937.4078
223061.5404,550643.1682
220918.094,766646.0702
220978.6085,766649.6616
224075.4001,769985.8322
245771.6606,757440.0877
214050.9483,629467.5648
178637.05,655401.3256
222577.6708,770949.2714
221780.5178,773643.8877
221224.3447,772811.0631
215951.9555,629380.5314
195409.2399,385821.1715
183797.3691,670551.948
266678.489,793558.4325
258836.6688,789017.4522
188649.9947,678112.5761
171499.3333,600859.112
189171.5299,666571.2081
202647.4686,479947.1567
196157.0272,643426.6002
165528.6266,474642.6074
152406.1984,571925.1611
150589.5764,576810.8471
184371.3583,674738.7949
220823.7877,628436.3737
189308.0242,604883.8829
189182.5375,604882.2182
197723.8404,667059.355
188975.4684,666435.6188
189688.4824,666591.784
189387.0167,666231.6414
189472.3302,665879.1884
189516.5923,665768.1448
192924.6225,725136.6413
189939.2315,675537.7353
189958.5965,675535.0509
209550.5698,722207.3803
189741.2179,612887.1054
181188.427,657574.8589
198069.5144,648494.8252
181604.1289,650774.5482
181549.4505,650843.1806
163007.9891,627677.413
163404.4252,628495.2792
249916.4774,779827.7027
174719.5624,656015.8056
180122.671,663051.7576
226132.1676,766779.1514
226303.2076,766709.3541
226292.809,766502.7408
198244.9991,747951.2711
211791.8043,634341.8795
190184.2323,654931.1907
190270.262,654980.3237
198574.8746,747649.1011
195394.0677,735161.2971
194469.5859,386381.8777
185319.9852,671693.9372
185403.5244,671673.6963
198603.6248,748476.8564
181290.665,574447.2545
258155.8711,791630.9701
259682.8223,792530.8078
258360.3924,791947.3633
209675.0691,769530.0221
258401.6298,791682.2808
258486.1639,791677.9937
258464.3992,791996.3808
258443.7205,792015.6079
259688.2295,792381.608
260000.8238,792814.4763
253498.8569,789091.1355
253476.5651,790758.4012
215029.7945,741082.8737
214546.5751,741557.1274
258520.5874,791825.6009
179257.7573,667435.9581
203600.5853,724006.4519
276356.9766,778627.7853
256616.7429,774750.576
208533.9654,767448.5981
191959.1573,701790.9102
191981.2581,500301.7182
226406.5247,756718.934
226416.188,756706.8523
226395.7379,756732.4012
226405.4011,756720.3306
181550.8912,652709.8297
185152.0035,672612.3614
227600.0563,757376.9202
258007.5712,791722.5175
258008.2339,791729.3856
258002.7782,791682.7586
258002.0054,791675.4353
191468.3346,388639.0419
193471.2798,396042.9606
227892.5323,757071.4366
182383.7401,674490.7376
258022.825,791707.771
258021.1758,791700.4886
181977.273,674144.2021
186638.9546,675785.4148
228123.3465,734081.6643
200698.1075,722593.24
197315.0099,739238.2489
143734.2902,529628.0645
145908.7276,531902.1689
145543.7892,531947.1112
226405.7406,582196.9207
192241.7706,719607.962
145203.3042,532190.9011
189598.7056,544383.7244
264932.0706,771251.5595
262107.5518,760300.1411
164287.7132,489592.3291
191329.7563,496445.5577
163520.3212,587336.9312
181031.7313,663034.839
249992.5498,742103.588
163916.9289,536699.19
236346.8564,595387.4157
149147.2514,526316.3466
145148.0525,530613.9712
221910.2298,570390.5699
222307.1131,771524.2381
218842.6388,775902.2931
218533.0802,775757.9831
217961.0187,775733.7651
219073.3435,775968.3819
219133.5949,775943.703
219438.1537,776570.644
223075.6989,633503.5604
217183.7043,720614.2404
261609.879,789167.0351
213317.6218,629486.4374
223339.2549,631887.1196
223413.8899,632069.6521
177439.9539,634242.6945
177892.6124,658270.6768
223206.7054,631754.8523
222538.6048,632004.5968
179644.2061,666037.9246
166514.2121,631975.1746
258053.6924,792220.7746
159101.8329,618590.8957
180927.7452,674151.191
251509.529,788516.212
253333.4652,780424.9903
253430.176,789887.5285
185213.4275,673293.9008
186258.6966,674298.6787
186193.1273,674298.4275
186194.2306,674278.1749
186256.3128,674244.7038
186249.6584,674298.2425
186104.7238,674293.3725
186095.5252,674292.937
186094.4729,674279.844
234986.8178,574416.4043
198604.1345,411017.7982
178269.1813,661966.2368
178243.1472,662011.7523
178286.0939,662010.0596
177830.3358,661948.7347
177834.2949,661946.8556
195256.4791,408893.4085
196673.3476,407995.5855
186243.6363,671452.0031
182315.8939,666924.2588
182331.1076,666923.3384
216018.5279,489328.1469
215912.4954,489375.6188
216318.3937,489365.2722
242913.8987,769702.3051
176962.1823,662050.6328
185464.2393,673122.5274
183492.6161,671148.859
181566.8445,652969.2201
177867.8071,663345.8013
177338.9033,624803.7486
212141.4312,630802.6536
250819.9354,763808.509
193061.4013,619669.1842
193221.6083,620587.8348
185199.883,670927.1759
187031.8649,671300.3187
186284.723,671328.9558
186157.8244,671551.4439
184793.0657,671558.5024
178138.1841,665035.722
180014.719,653475.8903
180001.8698,653445.5892
185413.742,669182.1327
178017.3675,662569.4789
177964.117,662519.428
178002.4616,662568.6523
181656.7639,650692.6169
186270.6053,687762.6594
183917.4729,678836.1386
217128.5815,720666.2865
202790.4932,742372.8896
202293.3745,742362.6917
183965.7693,667581.1078
181964.8855,572392.0425
229776.811,725138.9213
182156.0581,573927.4595
175458.1252,643621.2227
220841.8353,631910.6319
174810.8153,643962.8418
218997.0515,573050.6427
220771.651,632039.2815
221496.4833,631638.1876
251170.0576,743454.5628
186499.4913,676903.6365
187874.7541,677148.6712
187914.0535,676376.3673
188137.3575,676479.1165
181724.0304,672788.3711
181675.1596,672707.0906
186938.0695,686839.8295
187019.5831,686848.8495
265080.805,794739.5959
187018.5703,687114.5123
195034.6153,663253.0496
188185.3255,690342.8897
185223.9298,674503.43
192119.4752,704591.9587
190289.5925,655057.7691
186087.8186,689818.0493
185475.78,686833.9823
183836.7159,681362.5341
183913.4682,681561.9518
183977.2489,681070.3002
188150.9568,676546.3311
183022.4238,674447.4836
180608.3105,652996.3465
190846.4251,610783.8182
190140.4318,611442.2894
190740.2213,612346.4781
190792.8157,612339.8793
180935.8577,653161.6981
181004.5933,674329.4605
194059.6631,669660.493
188027.4187,692044.1373
176247.231,656689.7944
187276.8173,677645.2342
187012.6804,677589.9749
186959.8115,677670.8301
243290.8896,712443.0143
242822.3124,712532.6805
243200.078,711961.7126
243302.1052,712030.3345
243262.8701,711951.2154
180002.9567,655147.8325
179815.8826,654105.8185
180364.2756,654580.8024
180081.4581,655013.6736
179840.1125,654724.2279
217322.2346,631127.7191
179671.1481,654460.5762
178808.2429,654508.9147
179560.7394,654548.5657
179893.6549,655193.4096
179032.1444,654830.9519
179041.0608,654846.2861
180175.8392,654503.1472
178769.6449,654516.4425
221863.983,631115.6373
221857.9618,772068.4684
222258.8297,771975.9789
210255.4177,777519.2622
254279.3532,754196.3518
182544.9821,651507.2647
182902.9135,651898.452
182983.5147,652136.7104
182729.3542,651627.8039
182602.9526,651317.6229
181551.9794,651372.8808
181540.6502,651491.9963
189075.4675,656031.7001
190463.6854,655607.7286
187921.7893,656300.8763
186711.2576,687138.1923
187094.784,687325.6224
187105.1971,687435.4748
187069.1924,687303.6141
187138.8583,687586.0288
186999.4887,686998.8437
187442.1689,688610.5086
186150.2917,692965.6254
186096.2196,692971.7814
185960.3254,692949.3539
187253.8479,686770.4853
184802.9169,667734.0038
187171.3591,686771.9128
189803.7745,676383.9975
185337.609,675054.8955
181838.6236,662687.6769
185567.0478,674986.7261
188060.7959,676469.528
222719.7278,633550.656
189812.2753,687297.1481
186946.1569,687488.3607
186395.2263,691335.4517
185333.2509,689990.1301
185557.9258,689731.9185
185380.1033,688615.4017
186896.4521,696921.6908
187172.0709,687124.578
185849.5049,686800.1076
186703.5322,693258.4419
186941.8061,685578.8453
186962.5219,685407.4688
178267.1442,665293.9231
178931.9259,667506.891
179037.8883,667608.0696
186974.0693,693018.021
186304.0761,693120.2067
187846.5672,676146.9402
188024.1105,692294.0284
188044.1875,692052.6019
188286.66,692217.195
273446.6309,781485.0051
186505.2652,677119.2164
183296.0453,666395.8001
181854.3782,676252.4331
185540.5559,688244.4829
186066.4005,687837.3878
185777.6264,687655.8572
185863.2467,687533.0887
186185.3058,687606.0568
186236.2926,687621.1704
186274.2207,687609.9784
185850.1013,687829.455
187059.7164,694340.866
189697.9343,707716.4128
188806.3682,705027.9761
188512.3158,666247.414
195026.4048,663231.5344
186038.5883,692875.5926
183196.559,678731.1356
186978.4884,688042.2767
191709.5835,675655.8645
185445.581,688906.8911
187897.5098,693329.3457
188140.3752,694172.1281
195151.8632,384783.9847
195235.4514,385358.1809
194916.0309,385358.8727
195637.1304,384806.4804
195015.5343,384698.5174
195742.3493,386450.0657
191327.064,690212.1292
179865.7798,667304.9393
191207.8453,711611.4857
189312.5746,704417.74
189011.8528,704007.3065
185755.2026,691510.4548
186420.1086,687760.0848
191686.5177,704678.4814
191840.2156,705071.5538
191586.9895,697180.7913
190233.2994,676092.7447
190099.0759,675552.2643
188595.8577,695403.1423
188557.7789,695239.7208
191624.206,694666.8831
186729.3491,686982.0603
186929.0703,686979.7966
187247.5453,688204.2425
187433.1665,688308.2485
187521.0196,688234.7022
187547.8506,688647.2021
187442.8681,688423.8923
186204.9216,689492.7287
186594.5739,689025.3164
187258.7585,688675.2664
189809.9476,692730.9511
180871.8024,671288.6365
180578.1359,672271.5488
180185.5548,668933.9009
179979.3615,669347.1652
187796.6225,691798.1053
187831.9229,691803.2732
186774.4135,690756.1297
195500.8299,667747.897
195399.661,667778.8414
196329.1289,667895.2398
194671.0157,667662.9126
183067.6088,672504.8507
198640.1955,411045.9312
181814.2096,667867.9216
181610.2547,670126.297
181400.1508,670005.1213
182626.7583,669826.2923
180862.8607,665865.8407
183335.0069,670463.5022
185368.8232,669313.1137
184503.3703,670236.8792
183105.9622,668258.5672
183314.9567,668233.3155
183618.2171,668312.8614
183957.6582,670636.0535
176867.3514,573598.4006
182132.0944,571908.5331
182407.4644,571785.1407
181360.0229,571403.1818
186679.919,694394.0151
186920.7042,694591.495
186921.3069,694486.5411
186629.458,695275.5036
186607.3575,695189.5313
186479.7761,695212.4709
186274.7506,693988.352
187076.687,694600.7184
185337.4149,689109.4402
182265.6694,677522.0374
182300.6806,677518.793
182253.898,677120.2345
182614.0754,676894.9809
182056.7434,677526.1436
183656.9642,675311.5912
183887.4645,675074.6668
183524.985,674774.4024
