X,Y
186787,573974
188077,695256
207275,687887
210877,672966
212308,669478
189193,650580
231894,757143
231894,757143
219115,629506
230397,756184
184537,667077
185378,665857
184695,664444
184494,665796
184839,665767
184654,664978
184360,666449
184069,666347
184897,664311
185168,665336
199314,628181
199314,628181
199709,628428
199709,628428
223507,633743
217560,740473
217560,740473
217560,740473
218938,738959
223278,638923
224725,651346
220769,649944
168191,633361
216584,632851
216584,632851
187136,670935
219624,633644
167528,635157
218541,636583
218541,636583
221338,634277
210102,739048
181373,651532
226506,767728
235448,746425
207740,758936
219667,635796
198066,636004
199028,627640
199630,625914
199436,627511
211891,622940
203701,648935
220688,632548
220777,635256
223642,638805
212072,623114
211896,622924
221207,650114
177914,575516
178062,575587
177473,574108
199459,680527
182597,653151
182593,653083
178819,653519
178819,653519
178907,654045
178907,654045
178573,653774
179453,654619
178539,653642
178796,652426
178994,652816
178994,652816
178754,652970
178539,653642
182468,651251
181330,651972
213889,737634
188454,674988
192734,664823
217835,746214
216276,745673
194876,682344
192586,687257
188993,660120
188993,660120
189266,659857
189494,659632
215601,681312
188314,668026
188314,668026
190663,667685
188289,666775
188289,666775
191248,664348
191248,664353
237836,749251
220705,633219
226925,757537
203469,703298
209056,749960
209056,749960
209038,749789
209584,765415
209584,765415
178553,653762
178969,653768
222449,730805
222699,731866
252052,756884
204583,669617
189369,690905
189450,690851
177277,612879
185659,687963
185534,688147
186825,694436
186825,694436
241795,736318
230740,724954
228855,763264
251925,781489
216762,630612
220572,633151
187867,581675
208142,727253
208142,727253
181586,659454
181586,659454
166337,633437
164613,631399
167763,632600
202592,563355
202592,563355
193162,692134
198819,668887
201213,693799
186622,648602
216411,762570
216411,762570
199624,680493
189875,672393
218694,667973
217856,668120
218091,667940
218091,667940
200239,646770
199200,679738
177468,572726
181928,575303
178241,571656
178796,652426
178517,653883
201161,644188
198767,627601
213020,633822
214560,634777
238225,755127
214560,634777
213629,618688
213652,620433
229445,629159
211944,618055
227910,752153
208290,709008
208290,709008
208290,709008
209750,715354
209750,715354
210978,710867
177176,632972
181514,649199
195177,657218
195096,657269
231255,737436
231765,736959
208664,766947
208664,766947
194821,656564
227910,752153
184052,644139
183292,643974
172513,622732
172513,622732
264418,766707
264418,766707
192081,683093
227228,733017
202248,644734
201220,645956
201161,644188
182025,586240
165009,627341
193707,662007
175441,642047
208895,751008
272454,797075
272454,797075
222456,731665
195096,657269
187941,647657
216276,745673
214867,716857
218908,716719
215211,717606
215211,717606
215211,717606
193162,692134
201161,644188
201161,644188
249861,761698
248213,763292
219145,750854
170192,631355
168864,627178
178315,573472
177113,574785
223176,630967
223382,633810
222352,631957
211572,605696
160537,592540
160267,592825
229535,632006
228636,630665
228636,630665
228213,733637
220967,742540
231731,764601
241506,743665
166711,633717
219145,750854
180518,665505
249071,743699
177382,654169
193150,384872
193150,384872
193150,384872
212184,651188
212714,649610
229071,642900
224725,651346
202349,648735
204977,734101
188691,651965
159886,619784
158949,621224
158690,620183
161227,619858
158949,621224
255670,763539
170952,632197
171839,633538
188372,649606
183018,641646
184550,656500
225396,664285
191906,703796
191717,705426
201179,644584
201161,644188
201170,644583
201161,644188
215606,570656
206912,565477
177185,590053
177737,589983
192636,705136
191717,705426
192925,703747
190545,705661
185280,640071
184942,640149
201161,644188
201087,644563
201721,644681
201179,644584
200239,646770
204763,660740
203601,643548
188757,691026
185695,655530
195098,579004
250592,738859
214675,712715
185075,665933
214537,618559
176647,589795
176349,588351
176349,588351
176830,588649
186418,659669
