x,y
195095.2326,656269.9652
214588.4384,746970.5859
193556.097,675522.7368
191325.036,664973.9223
185948.8345,673347.094
185445.7923,672281.7341
175384.4812,641193.0389
175923.3117,626119.7979
214097.3748,630403.1449
194866.061,667091.4515
194900.0806,667063.8574
194735.5077,667046.9125
197655.6511,666698.896
196965.9164,666570.8431
177033.6926,589246.8754
177875.3454,574109.02
157992.004,618271.0452
162527.7205,604019.924
161626.9592,603596.5383
193274.1936,674638.5294
219029.8737,572976.333
266351.0691,765917.1057
181175.1318,653843.4512
209025.6693,751482.7881
159737.6862,622927.3049
201739.2251,645932.2293
219665.0027,646188.0748
207137.7514,745926.9283
197672.2437,673995.1472
227822.9441,723308.7909
161792.7859,619053.7419
193303.5353,711974.1344
271806.4749,795559.7269
159381.6312,618717.4447
222815.5214,731307.7609
201775.1854,552408.4765
227816.2441,756936.3348
229055.1957,758544.0767
226001.7336,756511.0228
227183.5249,757462.0479
226127.7752,757571.5716
185699.8025,687319.9719
158919.4661,618506.3764
216967.9274,665721.8068
218590.407,572977.7238
218742.813,572909.2249
254007.5767,791837.5209
253480.6438,790692.9998
253396.1294,790483.7035
186146.8829,688567.2887
195691.5801,702477.6371
213918.5901,633813.2823
229445.0177,733911.3299
228856.6171,733242.6814
159025.0736,618613.9537
231794.0744,735478.9524
214186.9642,634144.5418
247172.636,711634.8928
246867.4704,711144.0614
210168.1163,729547.9988
210094.0372,729012.4449
210103.1982,729706.6129
189942.1513,677685.4983
179565.5113,647928.3068
225955.0289,639766.789
198498.428,680673.3588
187850.3852,659145.138
220195.9102,647938.3867
181727.9443,646323.0356
217883.6175,626512.2327
251013.9146,743349.9592
195082.7363,386111.5953
195161.2046,385856.4326
221924.1489,632676.2674
177706.6914,660431.2841
200705.2221,743304.5226
180286.9947,574820.1577
180890.3818,572727.1278
222062.0692,632449.266
222486.5206,632837.51
193994.6238,691621.3073
207329.3763,746090.9827
207441.1227,746027.2994
206910.9448,746400.5893
209065.8795,751133.6446
256017.3799,625610.3233
216621.8441,734814.5263
196852.8976,677181.8101
202941.9195,691655.6845
175131.8126,642886.4643
255132.411,734390.6025
163917.5663,580444.2907
209043.4211,606212.5054
208866.6067,605998.796
191854.8221,686632.0864
202677.6054,601799.6687
161487.4483,603363.5004
220909.314,632106.3627
207151.1162,735773.5549
250313.5685,743977.4652
189375.6179,666249.3733
246764.8786,762535.2185
187455.4038,666709.5611
229563.8638,733281.3472
229582.9067,733680.3085
229506.7584,733490.891
230442.3948,734220.0085
230611.9294,734333.1938
230941.1094,734417.0767
230620.8167,734768.91
231765.7204,735405.2902
231644.5368,735600.0712
231836.2553,735681.7648
